,Open,High,Low,Close,Volume,Next_Change,MACD,signal_line,MACD_signals,previous_MACD_signal,MACD_change,signal_change,convergence,RSI,Stochastic_Oscillator,stoch_ma,STOCH_signals,previous_STOCH_signal,STOCH_change,STOCH_ma_change,stoch_convergence
2014-12-05,72.25,78.68847006651885,75.75432372505543,72.18,5558713,0,-0.9075546098343921,-0.37157535528734376,0,0.0,0,0,-0.026539776872964493,44.955799056764796,16.30048664874407,17.914941827984016,1,15.560797089093656,1,0,2.354144738890364
2014-12-08,72.25,72.06368924889543,66.05589101620029,67.65,9027218,1,-1.3843545926003031,-0.5741312027499357,0,0.0,0,0,-0.27424413530331915,39.33495040070637,5.543744819880835,11.729343323932426,0,16.30048664874407,0,0,-4.571143324811644
2014-12-09,65.0,74.38057680050989,69.63103887826642,67.9,6157305,0,-1.7221966920026404,-0.8037443006004766,0,0.0,0,0,-0.10822900155179627,39.78242247889888,6.413156020153161,9.071249672042793,1,5.543744819880835,1,0,3.527504852161959
2014-12-10,66.85,71.59134054954205,65.42507910074939,62.76,6554568,0,-2.3772901124232675,-1.118453462965035,0,0.0,0,0,-0.34038425805606887,34.1973630723044,-13.267466441080103,-2.098108384518655,0,6.413156020153161,0,0,-8.511264404671817
2014-12-11,64.0,63.93955717118307,57.47019167217449,60.05,14337934,1,-3.0796306542066816,-1.5106889012133644,0,0.0,0,0,-0.3101051035350846,31.672651077285252,9.199731783485758,3.5508116994835515,1,-13.267466441080103,1,1,16.818278140563656
2014-12-12,62.56,67.17720000000001,64.2573754385965,60.52,7530549,0,-3.5573090769235307,-1.920012936355398,0,0.0,0,0,-0.0683543875748156,32.602001443704864,10.875776430524674,7.213294065004113,1,9.199731783485758,1,1,-1.9864377184816453
2014-12-15,61.61,60.50197357130598,55.62073107945769,57.0,5383494,1,-4.171817139429052,-2.370373776970129,0,0.0,0,0,-0.16414722189079045,29.379060842941286,4.614224571645592,5.9137593183248525,0,10.875776430524674,0,0,-4.962017112199821
2014-12-16,55.91,58.95552941176471,54.40165546218487,58.27,4917811,1,-4.504416708179207,-2.797182363211945,0,0.0,0,0,0.09420901749166122,31.991330805030316,12.434109462081459,9.173934390203156,1,4.614224571645592,1,1,4.559709818557563
2014-12-17,60.0,62.99141706078121,60.34419337887545,59.5,2424899,0,-4.615548373630986,-3.160855565295753,0,0.0,0,0,0.25254153663202894,34.51768739583399,16.387726956297286,12.780830673250222,1,12.434109462081459,1,1,0.3467212111687612
2014-12-18,60.91,64.64197959183674,59.84387755102041,57.09,4942541,0,-4.84226921267576,-3.4971382947717546,0,0.0,0,0,0.1095618904312281,32.00871850990275,11.069152466521482,11.92499156988585,0,16.387726956297286,0,0,-4.462735386411433
2014-12-19,57.2,53.435344827586206,49.96901724137931,53.9,6385821,1,-5.219189879019375,-3.841548611621279,0,0.0,0,0,-0.03251034949409082,29.003586133442425,13.687526648069374,12.806259108977613,1,11.069152466521482,1,1,1.73710664245613
2014-12-22,54.19,54.663633409164774,50.554436139096524,58.0,6400291,1,-5.127954618986379,-4.0988298130943,1,0.0,1,0,0.3485164615060161,37.16848332144812,27.963564652564614,20.384911880771114,1,13.687526648069374,1,1,6.697385232701739
2014-12-23,59.71,57.44412889625057,54.02472519198916,61.54,13412656,1,-4.7156426104820355,-4.222192372571847,1,1.0,1,0,0.5356745679818911,43.23827747634783,40.28970478327513,30.33730833202312,1,27.963564652564614,1,1,2.3737436794585065
2014-12-24,63.5,63.98305647840531,60.11721363570706,66.41,11264433,1,-3.95037659116403,-4.167829216290284,1,1.0,1,1,0.7109028630364422,50.34500614950363,57.24685236422434,43.79208034812373,1,40.28970478327513,1,1,3.502375564848599
2014-12-26,68.06,74.58746524559778,72.12795026258883,69.23,14035170,0,-3.0808333955027507,-3.9504300521327775,1,1.0,1,1,0.6521440315037732,53.941111854141504,78.23800572367618,61.01504303589996,1,57.24685236422434,1,1,3.768190671675619
2014-12-29,67.83,68.10568807339449,64.01736697247706,64.74,8152254,1,-2.7226347847082835,-3.704870998647879,1,1.0,1,1,0.11263955730956887,47.9826317070652,59.99965049011056,60.50734676300526,0,78.23800572367618,0,0,-17.730658960670922
2014-12-30,66.27,69.72413793103449,66.99310344827587,65.4,6389039,0,-2.3583180977928606,-3.435560418476876,1,1.0,1,1,0.09500610674441967,48.87659088435124,62.68056684961023,61.593956806307745,1,59.99965049011056,1,1,1.5943063161971835
2014-12-31,65.06,62.189496037086876,59.381609092268576,63.22,4843099,1,-2.2199125100637644,-3.1924308367942538,1,1.0,1,1,-0.10472399395352605,46.06081447839254,53.825418874293284,57.70968784030052,0,62.68056684961023,0,0,-4.970879009309719
2015-01-02,64.9,67.58729415319536,64.73842403686359,66.87,5431410,0,-1.7950088443493541,-2.912946438305274,1,1.0,1,1,0.14541926722543064,51.13658658910418,68.651698741223,63.18069329076176,1,53.825418874293284,1,1,9.355274416468475
2015-01-05,67.6,69.9154202004626,66.98611719352351,66.19,5382059,0,-1.4958961849508938,-2.6295363876343982,1,1.0,1,1,0.015702608727584444,50.18902548453113,65.88954249204156,64.53511789140165,0,68.651698741223,0,1,-4.116580849821339
2015-01-06,66.85,69.83446757405923,65.74305044035228,64.85,3777771,0,-1.3513959967047953,-2.373908309448478,1,1.0,1,1,-0.11112788993982159,48.290073743118214,60.4464698833605,62.49079388738107,0,65.88954249204156,0,0,-3.398748604660476
2015-01-07,65.59,69.05978532201698,62.61628390747212,62.45,6661975,0,-1.414236065780301,-2.1819738607148427,0,1.0,0,1,-0.2547745178091412,45.005620769963954,50.69768312154375,56.59423850446241,0,60.4464698833605,0,0,-3.8522313788980895
2015-01-08,61.43,61.17643984220907,58.766518737672584,60.09,6881411,1,-1.6356151960727345,-2.072702127786421,0,0.0,0,1,-0.33065086322085513,41.98182835885798,41.111376139090574,48.852807321776496,0,50.69768312154375,0,0,-1.8448757997672587
2015-01-09,60.05,66.11169277914759,63.00443818245861,60.84,4218226,0,-1.730591834380789,-2.0042800691052944,0,0.0,0,1,-0.16339869698918097,43.28592569568942,44.15787200215832,46.50533966196741,1,41.111376139090574,1,0,5.393963522876831
2015-01-12,59.86,68.3136154000401,64.152177661921,56.78,5025601,0,-2.109156530099284,-2.0252553613040924,0,0.0,0,0,-0.35758940351969715,38.27099254016998,25.904199729943233,36.20476969595532,0,44.15787200215832,0,0,-7.953102306202997
2015-01-13,57.06,54.50064959877722,45.953956820787155,49.87,15263390,1,-2.9329419010456945,-2.2067926692524127,0,0.0,0,0,-0.6422480629980902,31.567573908239538,13.676435039373771,24.940602367664546,0,25.904199729943233,0,0,-0.9635973622786871
2015-01-14,50.85,56.77888019761219,53.60055578427337,52.34,7189771,0,-3.347896913598632,-2.435013518121657,0,0.0,0,0,-0.18673416368369322,35.89026487365737,22.302691952619433,23.62164716014199,1,13.676435039373771,1,0,9.945212120768218
2015-01-15,52.99,54.193643443485584,49.50026941696485,48.58,4720733,0,-3.9347944657287215,-2.73496970764307,0,0.0,0,0,-0.28694136260867653,32.52242982937122,9.171223938933744,16.396435549537866,0,22.302691952619433,0,0,-5.906256403081565
2015-01-16,47.85,48.64405787917194,45.522889733840294,47.51,10652518,0,-4.43512964798758,-3.075001695711972,0,0.0,0,0,-0.16030319418995642,31.613302666781024,8.1463883744197,12.271411961978783,0,9.171223938933744,0,0,3.100188023045039
2015-01-20,47.1,46.059777291708095,43.41461125472261,47.34,4574967,1,-4.790148612458339,-3.418031079061245,0,0.0,0,0,-0.011989581121485404,31.462819088867718,14.812335552905456,13.541873757442119,1,8.1463883744197,1,1,5.39548538302242
2015-01-21,47.79,52.70308790072389,49.42669700103412,50.29,5059905,0,-4.778381150292027,-3.690101093307402,1,0.0,1,0,0.28383747641246826,37.06159102840468,25.94407121440951,19.742972485925815,1,14.812335552905456,1,1,4.930636933020359
2015-01-22,50.8,47.23585983622168,43.884231574938106,48.35,5123656,1,-4.869464977366384,-3.925973870119199,0,1.0,0,0,0.14478894973743994,35.034704675222116,18.62353996582718,19.183256225876498,0,25.94407121440951,0,0,-6.7608149885330135
2015-01-23,48.8,54.697482642332865,50.45793294981154,52.51,7275318,0,-4.553482619919038,-4.051475620079167,1,0.0,1,0,0.44148410740731414,42.31940000188023,34.321173983405785,26.75221510464114,1,18.62353996582718,1,1,8.12867513881396
2015-01-26,52.31,52.13131229093738,48.821820303383895,50.41,5178013,1,-4.421547922546679,-4.1254900805726695,1,1.0,1,0,0.2059491578658612,39.88786030976463,26.47776982858715,26.614992466614147,0,34.321173983405785,0,0,-7.706181516791641
2015-01-27,49.24,51.919611348620286,49.01187329965021,51.42,3430745,1,-4.187222471072076,-4.137836558672551,1,1.0,1,0,0.24667192957448503,41.62508069638403,31.215965718426425,28.915479092520286,1,26.47776982858715,1,1,2.4377092639331366
2015-01-28,51.39,54.79012195121952,51.72317073170732,51.46,4830143,0,-3.9527256362008387,-4.100814374178209,1,1.0,1,1,0.19747465037689516,41.69694402846782,32.31209046884876,30.613784780684522,1,31.215965718426425,1,1,-0.6021809377419025
2015-01-29,51.92,53.05754371859297,50.75620341708542,50.84,2729773,0,-3.7734164278407434,-4.035334784910717,1,1.0,1,1,0.11382961909260292,40.85735323455876,29.822031041646348,30.217907911165433,0,32.31209046884876,0,0,-2.0941825576833217
2015-01-30,50.93,48.843546221710774,46.56309934790947,49.75,2415309,1,-3.6768816756743945,-3.9636441630634525,1,1.0,1,1,0.024844130319084723,39.356962059162804,25.444345919629175,27.831126915397306,0,29.822031041646348,0,0,-1.9909041262490454
2015-02-02,50.05,49.91375481033535,46.82758658603628,52.14,4097366,1,-3.3686919789551837,-3.8446537262417992,1,1.0,1,1,0.1891992598975576,44.19596576486084,65.28893411651754,46.56003051595742,1,25.444345919629175,1,1,21.115684596328247
2015-02-03,52.65,58.04167038750724,55.33799884326201,54.57,5703763,0,-2.8949970088309556,-3.6547223827596307,1,1.0,1,1,0.28376362664205956,48.67986506826964,76.26542453960587,61.41272752778165,1,65.28893411651754,1,1,-3.87620658873589
2015-02-04,54.75,52.232527128931395,48.97932315615229,51.87,6080642,1,-2.7062616674648936,-3.4650302397006834,1,1.0,1,1,-0.0009568016928853673,44.41000851712824,57.80648501191703,59.60960626984934,0,76.26542453960587,0,0,-16.65581826975653
2015-02-05,52.77,63.104738964346346,58.27005517826825,54.37,20340068,0,-2.328121309785331,-3.2376484537176133,1,1.0,1,1,0.15075857169649254,48.8810317507589,55.63899283356521,57.624299551707274,0,57.80648501191703,0,0,-0.1821854602097588
2015-02-06,47.96,52.70278776978417,49.789568345323744,47.12,23253267,0,-2.5836737781584915,-3.1068535186057895,0,1.0,0,1,-0.3863474034849843,39.06780178989156,18.818510473481314,38.221405012594296,0,55.63899283356521,0,0,-17.41758782097092
2015-02-09,46.34,47.628127853881274,44.8862100456621,44.48,12099479,0,-2.965047663315147,-3.0784923475476615,0,0.0,0,1,-0.40973505621478346,36.21658821053236,3.0996498322942223,20.66052742244426,0,18.818510473481314,0,0,1.842016948962943
2015-02-10,44.61,44.3185168639714,41.72593254411436,43.8,9369382,1,-3.284300164069627,-3.1196539108520547,0,0.0,0,0,-0.27809093745008706,35.497960684275526,9.701511932503543,15.181019677473902,1,3.0996498322942223,1,0,12.08136984517968
2015-02-11,43.24,45.125866637226764,42.52606314859793,44.77,7070053,1,-3.4196199277482577,-3.1796471142312956,0,0.0,0,0,-0.07532656029938956,37.40595397433277,14.238715651613136,14.70986766454352,1,9.701511932503543,1,0,5.008355732039975
2015-02-12,45.0,46.51053898829246,44.82779589131875,45.29,4546198,0,-3.445188176468008,-3.2327553266786384,0,0.0,0,0,0.027539963727592376,38.456944365603164,16.671031047424428,15.690449355983974,1,14.238715651613136,1,1,1.451733704370838
2015-02-13,45.16,41.02927140612726,39.38454438334642,45.27,5362562,1,-3.4275543180408263,-3.271715124951076,1,0.0,1,0,0.056593656699619466,38.4302173850835,24.812003951130656,20.251226653557314,1,16.671031047424428,1,1,3.5801956061328877
2015-02-17,46.12,57.384959079849594,51.80977659809776,50.92,15844339,0,-2.9239659182127937,-3.20216528360342,1,1.0,1,1,0.4340385584803763,49.17618485185905,48.63137010643908,34.441298379998194,1,24.812003951130656,1,1,9.629294428867542
2015-02-18,49.65,50.045347652790085,45.25004428697964,45.21,24479657,0,-2.9515936286812803,-3.1520509526189917,0,1.0,0,1,-0.07774204145291463,41.32609519736912,24.559054930012326,29.500176655005262,0,48.63137010643908,0,0,-19.13119345143382
2015-02-19,45.85,46.52271577546039,44.989660528067446,45.16,8406074,0,-2.943591480145983,-3.1103590581243905,1,0.0,1,1,-0.03368974595930396,41.263978342175854,24.348264079080373,26.924220367042818,0,24.559054930012326,0,0,2.365165437030491
2015-02-20,45.2,46.987654152445955,45.63401592718998,45.07,6538788,0,-2.9109562756793395,-3.0704785016353804,1,1.0,1,1,-0.007245352022366536,41.144097491088374,23.96884054740291,25.446530457222863,0,24.348264079080373,0,0,1.0982663781424904
2015-02-23,44.1,44.96161121239745,43.19880355515041,43.95,7076970,0,-2.941558821744735,-3.0446945656572515,0,1.0,0,1,-0.05638648204352448,39.602190676761275,19.247125486527622,22.346827971875243,0,23.96884054740291,0,0,-1.6220125755276662
2015-02-24,43.98,43.6072719200888,42.38973584905661,43.88,4606950,1,-2.9375971832290872,-3.023275089171619,1,0.0,1,1,-0.01745783796998479,39.502549141576225,18.952018295222913,20.649423133549078,0,19.247125486527622,0,0,1.4022976470214559
2015-02-25,43.75,45.56445364979848,44.031180026869684,45.05,4671577,0,-2.8076831110788874,-2.9801566935530728,1,1.0,1,1,0.08679567653165376,42.1237141271329,23.884524207030122,22.2669736702896,1,18.952018295222913,1,1,3.3149553750666847
2015-02-26,45.05,48.59620771796094,47.149385421629354,44.66,4852183,0,-2.7050133039973403,-2.9251280156419264,1,1.0,1,1,0.04764112917040064,41.478587935541654,29.30741155468159,25.787192612485597,1,23.884524207030122,1,1,1.9026684054554721
2015-02-27,43.86,46.3640871525169,43.798923065364384,41.98,8275005,0,-2.8075368078052776,-2.9016097740745965,0,1.0,0,1,-0.12604174537526713,37.2560837471684,14.41886567845449,20.103029145470042,0,29.30741155468159,0,0,-9.204382409211545
2015-03-02,40.2,41.198248138957815,39.33550868486353,39.93,9161738,1,-3.0193995323521747,-2.9251677257301125,0,0.0,0,0,-0.18830477289138114,34.37355083972844,3.293680982672004,11.698355064071023,0,14.41886567845449,0,0,-2.720510614383466
2015-03-03,39.8,38.397907463380605,37.08611950709137,40.3,4385682,1,-3.121464065460408,-2.964426993676172,0,0.0,0,0,-0.062805265162174,35.345863487483996,15.832828676678506,13.765591870374765,1,3.293680982672004,1,1,10.47191088770276
2015-03-04,41.05,45.96248782862706,42.92624148003895,43.01,10075067,0,-2.949674579257909,-2.9614765107925196,1,0.0,1,1,0.16883900331884671,42.11098272625824,29.183345538917855,21.47446870464631,1,15.832828676678506,1,1,5.641640027967805
2015-03-05,43.43,44.86748796411661,41.81704460503364,41.08,7004130,0,-2.935427265802865,-2.9562666617945887,1,1.0,1,1,0.009037464457113398,38.982581570759315,19.67541286581013,20.574940785228222,0,29.183345538917855,0,0,-8.608404753689637
2015-03-06,41.01,43.88392621870882,42.29776021080369,40.13,4248321,0,-2.966596153941474,-2.958332560223966,0,1.0,0,0,-0.029102989709231863,37.50560300389587,14.995342379047283,17.785141582137754,0,19.67541286581013,0,0,-1.89027128367238
2015-03-09,40.17,39.5373741285825,37.038729666924866,37.95,7995828,1,-3.1311119933213973,-2.9928884468434522,0,0.0,0,0,-0.12995995276043715,34.294558094852334,7.006205103167088,12.39567334265242,0,14.995342379047283,0,0,-2.599669036394862
2015-03-10,37.52,40.04907257008121,37.674741943935025,38.73,4786401,0,-3.1621017592934564,-3.0267311093334532,0,0.0,0,0,0.0028528965179419608,36.39291104491368,14.633558684747122,13.514616013699772,1,7.006205103167088,1,1,6.508410910532683
2015-03-11,38.73,37.43928967254408,36.3432241813602,38.17,3038573,1,-3.195018507456254,-3.0603885889580136,0,0.0,0,0,0.0007407314617626781,35.515953072800926,14.908824558386641,14.211720286043207,1,14.633558684747122,1,1,-0.4218383987039154
2015-03-12,38.13,39.37353600797408,37.22678793919761,39.7,3968708,1,-3.0623462331398557,-3.0607801177943825,1,0.0,1,0,0.13306380315276733,39.78521877610045,27.395579277592432,20.803649781817818,1,14.908824558386641,1,1,5.89482522343118
2015-03-13,39.36,41.17988315976633,39.161661163322336,40.13,6719308,0,-2.88920019220091,-3.026464132675688,1,1.0,1,1,0.1388300558202511,40.96812197774808,30.904928643120847,25.854289212469332,1,27.395579277592432,1,1,-1.5412900651230999
2015-03-16,40.15,39.418906832298134,37.86366956521739,39.37,4371164,1,-2.781245884431641,-2.9774204830268785,1,1.0,1,1,0.05891065812045948,39.49146651588125,24.70235767148918,25.278323441979257,0,30.904928643120847,0,0,-5.62660520114159
2015-03-17,39.16,40.85370051635112,38.47848537005164,40.25,7357973,1,-2.5947717585790073,-2.9008907381373046,1,1.0,1,1,0.1099443809630598,42.094080997502175,31.88428195443109,28.58130269820517,1,24.70235767148918,1,1,3.878945026715993
2015-03-18,40.08,42.62479382747281,40.54653933721224,40.67,4531794,0,-2.3855994746935565,-2.797832485448555,1,1.0,1,1,0.10611403119670104,43.34656098176739,43.177676723987425,35.8794897110963,1,31.88428195443109,1,1,3.9952077566652093
2015-03-19,40.67,40.44975742574258,38.404764851485155,39.53,4221421,1,-2.2854719078352304,-2.69536036992589,1,1.0,1,1,-0.0023445486643387525,40.76894869937957,33.129103593550695,34.5042966523235,0,43.177676723987425,0,0,-8.673380071663928
2015-03-20,39.75,39.00788973384031,37.73098859315589,40.4,5022966,1,-2.111577410634723,-2.5786037780676567,1,1.0,1,1,0.05713790534227403,43.528820377177816,42.173454927524084,38.33887578992379,1,33.129103593550695,1,1,5.209772196373095
2015-03-23,40.3,43.02561797752809,40.049939278030116,42.08,6452513,0,-1.8172546289461735,-2.4263339482433604,1,1.0,1,1,0.14205295186425326,48.51737617084937,59.638409227610666,48.98864250876723,1,42.173454927524084,1,1,6.815187581243144
2015-03-24,42.28,42.17601222222223,40.64728888888889,41.83,4587681,1,-1.58589342245007,-2.2582458430847026,1,1.0,1,1,0.06327310133744568,47.840115888342346,64.366565353584,56.67760393117561,1,59.638409227610666,1,1,-2.960805296435055
2015-03-25,43.4,43.38612074947953,40.783344899375436,42.3,8662263,1,-1.3490617829166496,-2.0764090310510923,1,1.0,1,1,0.05499482749981022,49.273734801553914,78.9949767161766,67.83629032367611,1,64.366565353584,1,1,3.469724970092102
2015-03-26,43.14,44.64737704918032,42.72379391100702,43.23,6655378,0,-1.0739479709412834,-1.8759168190291307,1,1.0,1,1,0.07462159995340456,52.08033560887604,82.93170812554668,75.38399922461139,1,78.9949767161766,1,1,-3.610977491565194
2015-03-27,43.64,43.08212482790271,41.44584671867829,42.7,4658298,1,-0.8884434405224937,-1.6784221433278035,1,1.0,1,1,-0.011990145282537501,50.36993915067687,76.5493593364989,75.96667928055514,0,82.93170812554668,0,1,-6.9650288449915365
2015-03-30,43.75,44.07191891269293,42.81702372725179,43.58,4620061,0,-0.6627809914419913,-1.475293912950641,1,1.0,1,1,0.022534218703339937,53.12275152910455,87.14646675982358,81.55657302018936,1,76.5493593364989,1,1,5.007213683690466
2015-03-31,43.6,47.18939838591342,45.53325752017608,43.41,4639583,0,-0.4919881211773003,-1.278632754595973,1,1.0,1,1,-0.025868288089976987,52.51674053779954,62.064175788793314,71.81037440449134,0,87.14646675982358,0,0,-15.336092355332248
2015-04-01,43.05,42.2348093422307,39.34054575786463,40.89,6865199,1,-0.5535949821245936,-1.133625200101697,0,1.0,0,1,-0.20661441544156922,44.42623354367317,33.39896955260935,52.60467197855034,0,62.064175788793314,0,0,-9.459503810242964
2015-04-02,40.95,40.736367393800236,39.23332261768083,41.96,3775362,1,-0.5101975656915698,-1.0089396732196718,1,0.0,1,1,-0.08128811044900153,48.08345828885317,44.711653433353426,48.65816270595188,1,33.39896955260935,1,0,15.259193153342537
